y	x	color
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
34.0	32.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
35.0	33.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
36.0	34.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
37.0	35.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
38.0	36.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
39.0	37.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
40.0	38.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
41.0	39.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
42.0	40.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
43.0	41.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
44.0	42.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
45.0	43.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
46.0	44.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
47.0	45.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
48.0	46.0	orange
